preset,seed,solid_probability,baseline_rho_min,raised_rho_min,raised_rho_mins,recommended_rho_min,attempted_rho_mins,n_floor_attempts,penal,probe_iters,restart,maxiter,tol,solid_count,solid_fraction,n_components,largest_component,largest_fraction_of_solid,support_to_load_patch_components,probe_r50,probe_r100,probe_r100_over_r50,probe_setup_time_s,probe_solve_time_s,probe_gpu_used_mb_after_solve,probe_cupy_pool_used_mb_after_solve,trigger,predicted_raise_floor,post_solve_fallback_triggered,detector_false_keep,solve_converged,solver_reported_converged,solve_iters,solve_final_rel_residual,selected_setup_time_s,selected_solve_time_s,selected_gpu_used_mb_after_solve,selected_cupy_pool_used_mb_after_solve,selected_cupy_pool_total_mb_after_solve,failed_ladder_setup_time_s,failed_ladder_solve_time_s,recorded_policy_time_s
cantilever_gpu_medium,67,0.1,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,6516,0.1018125,4654,14,0.002148557397176182,0,0.08254059523134576,0.07977473518507122,0.9664909122775,0.024667199999385048,19.45337339999969,3862.429696,991.028736,high_r50,1,0,0,1,1,124,9.750053787969307e-07,0.021994900002027862,22.599877699998615,3862.429696,991.028736,2177.98656,0.0,0.0,42.09991319999972
cantilever_gpu_medium,67,0.12,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,7744,0.121,5115,20,0.0025826446280991736,0,0.08628283801625058,0.08622136189545722,0.9992875046509042,0.027491100001498125,19.993863800002146,3862.429696,991.028736,high_r50,1,0,0,1,1,118,8.785523612066848e-07,0.02137149999907706,20.01710920000187,3862.429696,991.028736,2177.98656,0.0,0.0,40.05983560000459
cantilever_gpu_medium,67,0.15,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,9708,0.1516875,5600,24,0.002472187886279357,0,0.046737306420264385,0.04626917130808811,0.989983695081467,0.022939700000279117,18.127664300001925,3862.429696,991.028736,high_r50,1,0,0,1,1,100,7.038995252802683e-07,0.021502200004761107,15.927799099998083,3862.429696,991.028736,2177.98656,0.0,0.0,34.09990530000505
cantilever_gpu_medium,67,0.18,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,11647,0.181984375,5764,42,0.0036060788185798918,0,0.02776566536496051,0.027639038744175597,0.9954394530395546,0.02178490000369493,18.312162400005036,3862.429696,991.028736,high_r50,1,0,0,1,1,80,8.348753750859104e-07,0.02143890000297688,12.51524739999877,3862.429696,991.028736,2177.98656,0.0,0.0,30.87063360001048
cantilever_gpu_medium,67,0.2,1e-12,0.001,1e-03;1e-02,1e-12,1e-12,1,4.5,100,300,300,1e-06,12914,0.20178125,5711,53,0.004104073098962367,0,0.00022256752916287662,3.418700019785364e-05,0.1536028203504714,0.020648500001698267,18.753814199997578,3862.429696,991.028736,keep,0,0,0,1,1,195,8.252583320551206e-07,0.020740799998748116,36.99150080000254,3862.429696,991.028736,2177.98656,0.0,0.0,55.786704300000565
cantilever_gpu_medium,67,0.25,1e-12,0.001,1e-03;1e-02,1e-12,1e-12,1,4.5,100,300,300,1e-06,16102,0.25159375,5096,136,0.008446155757048815,0,5.320587851020568e-05,8.522906254361582e-07,0.016018730435447583,0.026980899994669016,13.152381799998693,3862.429696,991.028736,keep,0,0,0,1,1,64,8.522906148955436e-07,0.027571099999477156,13.082161199999973,3862.429696,991.028736,2177.98656,0.0,0.0,26.289094999992813
cantilever_gpu_medium,67,0.3,1e-12,0.001,1e-03;1e-02,1e-12,1e-12,1,4.5,100,300,300,1e-06,19224,0.300375,4063,700,0.03641281731169372,0,8.130228294653336e-07,8.130228294653336e-07,1.0,0.026627799998095725,6.87850410000101,3862.429696,991.028736,keep,0,0,0,1,1,37,8.130228504626895e-07,0.02133759999560425,6.695598099999188,3862.429696,991.028736,2177.98656,0.0,0.0,13.622067599993898
cantilever_gpu_medium,67,0.35,1e-12,0.001,1e-03;1e-02,1e-12,1e-12,1,4.5,100,300,300,1e-06,22386,0.34978125,2768,14389,0.6427678013043867,0,6.27045103720881e-07,6.27045103720881e-07,1.0,0.020741100001032464,5.228562899996177,3862.429696,991.028736,keep,0,0,0,1,1,29,6.270451030929225e-07,0.02046929999778513,5.197529999997641,3862.429696,991.028736,2177.98656,0.0,0.0,10.467303299992636
cantilever_gpu_medium,71,0.08,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,5054,0.07896875,3865,11,0.0021764938662445586,0,0.05162139146661781,0.023963018971296268,0.4642071492162802,0.020644300006097183,18.423238300005323,3862.429696,991.028736,high_r50,1,0,0,1,1,124,7.881726320396172e-07,0.020247299995389767,19.873979899995902,3862.429696,991.028736,2177.98656,0.0,0.0,38.33810980000271
cantilever_gpu_medium,71,0.1,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,6328,0.098875,4472,11,0.001738305941845765,0,0.06606411755256572,0.06594015465070922,0.9981235970985631,0.026922100005322136,18.26927060000162,3862.429696,991.028736,high_r50,1,0,0,1,1,124,8.663806801976289e-07,0.02092830000037793,20.977583699997922,3862.429696,991.028736,2177.98656,0.0,0.0,39.29470470000524
cantilever_gpu_medium,71,0.12,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,7610,0.11890625,4966,14,0.0018396846254927727,0,0.09156135821777994,0.07837613571276701,0.8559957741818148,0.02480690000083996,22.839109000000462,3862.429696,991.028736,high_r50,1,0,0,1,1,120,7.198580091814809e-07,0.02535109999735141,20.2644702999969,3862.429696,991.028736,2177.98656,0.0,0.0,43.153737299995555
cantilever_gpu_medium,71,0.15,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,9615,0.150234375,5488,19,0.0019760790431617263,0,0.031923350929817754,0.03018239530387699,0.9454645087300457,0.02091680000012275,20.228104699999676,3862.429696,991.028736,high_r50,1,0,0,1,1,100,7.246828733309511e-07,0.025293800004874356,18.02088879999792,3862.429696,991.028736,2177.98656,0.0,0.0,38.29520410000259
cantilever_gpu_medium,71,0.18,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,11537,0.180265625,5649,31,0.002687007020889313,0,0.01766939591596232,0.017498211944104322,0.9903118378991467,0.02699869999923976,19.24326529999962,3862.429696,991.028736,high_r50,1,0,0,1,1,79,9.568307825989605e-07,0.023695599993516225,12.776384899996629,3862.429696,991.028736,2177.98656,0.0,0.0,32.070344499989005
cantilever_gpu_medium,71,0.2,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,12877,0.201203125,5543,42,0.0032616292614739456,0,0.004434328878761283,0.00435979206255341,0.9831909589374673,0.022293599999102298,18.151678599999286,3862.429696,991.028736,plateau,1,0,0,1,1,67,5.080964519283761e-07,0.02036989999760408,10.34574540000176,3862.429696,991.028736,2177.98656,0.0,0.0,28.540087499997753
cantilever_gpu_medium,71,0.25,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,16046,0.25071875,5028,172,0.010719182350741617,0,0.013298368776320705,9.674574871273059e-05,0.007275008712722545,0.02164240000274731,18.19614569999976,3862.429696,991.028736,high_r50,1,0,0,1,1,45,3.83900037183308e-07,0.021845800001756288,6.892710100000841,3862.429696,991.028736,2177.98656,0.0,0.0,25.132344000005105
cantilever_gpu_medium,71,0.3,1e-12,0.001,1e-03;1e-02,0.001,1e-12;1e-03,2,4.5,100,300,300,1e-06,19265,0.301015625,3911,817,0.0424085128471321,0,0.0004539655778856005,5.542588264562892e-07,0.0012209269897462637,0.02092399999673944,18.477803400004632,3862.429696,991.028736,keep,0,1,1,1,1,33,7.160476179465302e-07,0.020472299998800736,5.085308399997302,3862.429696,991.028736,2177.98656,0.020914799999445677,18.560447099996964,42.18586999999388
cantilever_gpu_medium,71,0.35,1e-12,0.001,1e-03;1e-02,0.001,1e-12;1e-03,2,4.5,100,300,300,1e-06,22497,0.351515625,2681,14225,0.6323065297595235,0,1.0553734197581216e-05,8.465178734535717e-07,0.08021027037497146,0.021769300001324154,12.75072349999391,3862.429696,991.028736,keep,0,1,1,1,1,27,4.451897598936269e-07,0.026746299998194445,4.7264387000032,3862.429696,991.028736,2177.98656,0.026633299996319693,13.174635099996522,30.72694619998947
