run_id,preset,rho_min,iteration,max_iter,compliance,grayness,used_surrogate,uncertainty,beta,change,penal,rmin,move,emin,cg_iters,vram_used_gb
cantilever_gpu_medium_rho1e-02,cantilever_gpu_medium,0.01,8,40,3.4527838390753303,0.5484181927733305,False,0.0,1.0,0.1693475162712894,1.5,1.5,0.2,0.01,23,4.48193359375
cantilever_gpu_medium_rho1e-02,cantilever_gpu_medium,0.01,9,40,3.4228911209785635,0.532195288164039,False,0.0,1.0,0.13983508005554135,1.5,1.5,0.2,0.01,20,4.48193359375
cantilever_gpu_medium_rho1e-02,cantilever_gpu_medium,0.01,10,40,3.3958732541457257,0.516510892441667,False,0.0,1.0,0.12955837269641202,1.5,1.5,0.2,0.01,22,4.48193359375
cantilever_gpu_medium_rho1e-02,cantilever_gpu_medium,0.01,11,40,3.3716352820259345,0.5019206290395825,False,0.0,1.0,0.15116438544855693,1.5,1.5,0.2,0.01,20,4.48193359375
cantilever_gpu_medium_rho1e-02,cantilever_gpu_medium,0.01,12,40,3.350010407242538,0.48886602902626425,False,0.0,1.0,0.12762318723710409,1.5,1.5,0.2,0.01,19,4.48193359375
cantilever_gpu_medium_rho1e-02,cantilever_gpu_medium,0.01,13,40,3.3304670263982996,0.47716368218392746,False,0.0,1.0,0.1221901623136763,1.5,1.5,0.2,0.01,19,4.48193359375
cantilever_gpu_medium_rho1e-02,cantilever_gpu_medium,0.01,14,40,3.312780104600504,0.466874779429539,False,0.0,1.0,0.1239862457312807,1.5,1.5,0.2,0.01,19,4.48193359375
cantilever_gpu_medium_rho1e-02,cantilever_gpu_medium,0.01,15,40,3.2965982008681194,0.45772555013515603,False,0.0,1.0,0.11648640474982475,1.5,1.5,0.2,0.01,20,4.48193359375
cantilever_gpu_medium_rho1e-02,cantilever_gpu_medium,0.01,16,40,3.2811310851854216,0.4489235046409657,False,0.0,4.0,0.1152246399560205,3.5,1.4,0.15,0.01,19,4.48193359375
cantilever_gpu_medium_rho1e-02,cantilever_gpu_medium,0.01,17,40,8.357574242710188,0.26174848170708304,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,0.01,24,4.48193359375
cantilever_gpu_medium_rho1e-02,cantilever_gpu_medium,0.01,18,40,5.205330715286768,0.31331117304226047,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,0.01,24,4.48193359375
cantilever_gpu_medium_rho1e-02,cantilever_gpu_medium,0.01,19,40,4.0605185805890365,0.25375117800924113,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,0.01,25,4.48193359375
cantilever_gpu_medium_rho1e-02,cantilever_gpu_medium,0.01,20,40,3.4986371636631968,0.16150350013222117,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,0.01,27,4.48193359375
